experiment,repeat_id,sigma,a,direction,v_oracle,v_raw,v_iso,delta_v,treat_rate_oracle,treat_rate_raw,treat_rate_iso,raw_treated_true_positive_share,raw_treated_false_positive_share,iso_treated_true_positive_share,iso_treated_false_positive_share,mse_raw,mse_iso,cal_raw,cal_iso,t_theta,flip_rate,flip_count,beneficial_flip_rate,harmful_flip_rate,beneficial_flip_count,harmful_flip_count,beneficial_sign_share,harmful_sign_share,beneficial_value,harmful_value,mean_tau_flip_region,mean_abs_tau_flip_region,global_spearman,flip_region_spearman
sorting_additive_bias,6,0.08,-0.1,score_low_bias,0.966202478628561,0.962720142859058,0.962913786300426,0.000193643441368185,0.1624,0.0044,0.1024,0.772727272727273,0.227272727272727,0.498046875,0.501953125,0.0142626600332342,0.00488090322343167,0.0108425786798376,0.000854654385729094,-0.0910466418137985,0.098,490,0.0476,0.0504,238,252,0.485714285714286,0.514285714285714,0.00152400131888419,-0.00133035787751595,0.00197595348334935,0.029126114248981,0.81699074499963,0.261846937118031
sorting_additive_bias,6,0.08,0.1,score_high_bias,0.966202478628561,0.943459890717099,0.962913786300426,0.0194538955833272,0.1624,0.5964,0.1024,0.264252179745137,0.735747820254863,0.498046875,0.501953125,0.0142626600332342,0.00488090322343167,0.0106145877258665,0.000854654385729094,0.108953358186201,0.494,2470,0.3874,0.1066,1937,533,0.78421052631579,0.215789473684211,0.0213413444465352,-0.00188744886320795,-0.0393803554318365,0.047021848805148,0.81699074499963,0.359107511846865
sorting_additive_bias,6,0.12,-0.1,score_low_bias,0.966202478628561,0.962544624466915,0.962596951690053,5.23272231386374e-05,0.1624,0.0044,0.0444,0.636363636363636,0.363636363636364,0.5,0.5,0.0188238168420736,0.00878383928070166,0.011307848143496,0.000644519169255653,-0.0733422018856892,0.04,200,0.0194,0.0206,97,103,0.485,0.515,0.000670818506849058,-0.000618491283710391,0.00130818057846667,0.0322327447639862,0.718802619312105,0.197035925898148
sorting_additive_bias,6,0.12,0.1,score_high_bias,0.966202478628561,0.937424548974761,0.962596951690053,0.0251724027152919,0.1624,0.5964,0.0444,0.247820254862508,0.752179745137492,0.5,0.5,0.0188238168420736,0.00878383928070166,0.0110798571895248,0.000644519169255653,0.126657798114311,0.552,2760,0.4264,0.1256,2132,628,0.772463768115942,0.227536231884058,0.0279058000115441,-0.0027333972962522,-0.0456021788320506,0.0555057922242686,0.718802619312105,0.298781993826572
sorting_additive_bias,7,0,-0.1,score_low_bias,0.963903709974024,0.960657656113057,0.963837318119896,0.00317966200683928,0.1606,0.0034,0.1906,1,0,0.842602308499475,0.157397691500525,0.01,0.000958484978093638,0.00982165590106157,0.000886239536514583,-0.104209621838275,0.1872,936,0.1572,0.03,786,150,0.83974358974359,0.16025641025641,0.00324605386096686,-6.63918541275196e-05,0.0169853739681589,0.0176946886490084,1,1
sorting_additive_bias,7,0,0.1,score_high_bias,0.963903709974024,0.948068819738659,0.963837318119896,0.0157684983812364,0.1606,0.5914,0.1906,0.271559012512682,0.728440987487318,0.842602308499475,0.157397691500525,0.01,0.000958484978093638,0.0110656256471758,0.000886239536514583,0.0957903781617254,0.4008,2004,0.4008,0,2004,0,1,0,0.0157684983812365,0,-0.0393425608314283,0.0393425608314283,1,1
sorting_additive_bias,7,0.02,-0.1,score_low_bias,0.963903709974024,0.960632482550295,0.963004562116454,0.0023720795661587,0.1606,0.0034,0.1648,1,0,0.701456310679612,0.298543689320388,0.0103604567757123,0.00125765642231686,0.0101844628163302,0.00141502590924748,-0.100783523631447,0.1614,807,0.1122,0.0492,561,246,0.695167286245353,0.304832713754647,0.00291249603836783,-0.000540416472209101,0.0146968994185795,0.0213935099787914,0.968758882238355,0.638110601165922
sorting_additive_bias,7,0.02,0.1,score_high_bias,0.963903709974024,0.947718692029204,0.963004562116454,0.0152858700872504,0.1606,0.5914,0.1648,0.271559012512682,0.728440987487318,0.701456310679612,0.298543689320388,0.0103604567757123,0.00125765642231686,0.0114284325624444,0.00141502590924748,0.0992164763685532,0.4266,2133,0.3816,0.045,1908,225,0.894514767932489,0.105485232067511,0.0156446014726107,-0.000358731385360369,-0.0358318567446093,0.0375136728972599,0.968758882238355,0.78314883895867
sorting_additive_bias,7,0.05,-0.1,score_low_bias,0.963903709974024,0.960529973889654,0.960345646767548,-0.000184327122105366,0.1606,0.0034,0.2358,1,0,0.478371501272265,0.521628498727735,0.0118676903980663,0.0026999150224494,0.0101625408911269,0.000587326372857874,-0.109922389285102,0.2324,1162,0.1094,0.123,547,615,0.470740103270224,0.529259896729776,0.00281125865058525,-0.00299558577269065,-0.000793145964308917,0.0249864217869015,0.892560176822407,0.336394622041278
sorting_additive_bias,7,0.05,0.1,score_high_bias,0.963903709974024,0.945530412960274,0.960345646767548,0.0148152338072742,0.1606,0.5914,0.2358,0.269191748393642,0.730808251606358,0.478371501272265,0.521628498727735,0.0118676903980663,0.0026999150224494,0.0114065106372411,0.000587326372857874,0.0900776107148982,0.3556,1778,0.3092,0.0464,1546,232,0.869516310461192,0.130483689538808,0.0153705880415529,-0.000555354234278717,-0.041662637253302,0.0447861143864782,0.892560176822407,0.424291791836235
sorting_additive_bias,7,0.08,-0.1,score_low_bias,0.963903709974024,0.96036597405217,0.960679790543059,0.00031381649088813,0.1606,0.0034,0.0394,0.764705882352941,0.235294117647059,0.568527918781726,0.431472081218274,0.0142943731944813,0.00451020201336969,0.0101883798523626,0.000382830992503647,-0.0701171519549119,0.036,180,0.0198,0.0162,99,81,0.55,0.45,0.000706391095980503,-0.000392574605092342,0.00871712474689336,0.0305268250298012,0.814950812406032,0.170630780785415
sorting_additive_bias,7,0.08,0.1,score_high_bias,0.963903709974024,0.941224112693419,0.960679790543059,0.01945567784964,0.1606,0.5914,0.0394,0.258031788975313,0.741968211024687,0.568527918781726,0.431472081218274,0.0142943731944813,0.00451020201336969,0.0114323495984768,0.000382830992503647,0.129882848045088,0.552,2760,0.4218,0.1302,2109,651,0.764130434782609,0.235869565217391,0.0221935030678272,-0.0027378252181872,-0.0352457932058696,0.0451654497935043,0.814950812406032,0.417662617726456
sorting_additive_bias,7,0.12,-0.1,score_low_bias,0.963903709974024,0.960289898119724,0.959446551120569,-0.000843346999154782,0.1606,0.0034,0.1058,0.529411764705882,0.470588235294118,0.406427221172023,0.593572778827977,0.0185168953125628,0.008344510718083,0.0111479165479304,0.00119970336404254,-0.0920249280735443,0.1024,512,0.0412,0.0612,206,306,0.40234375,0.59765625,0.001181299953756,-0.00202464695291079,-0.00823581053862107,0.0313080752604179,0.721621856896874,0.089895829757041
sorting_additive_bias,7,0.12,0.1,score_high_bias,0.963903709974024,0.935467139953181,0.959446551120569,0.0239794111673882,0.1606,0.5914,0.1058,0.246533648968549,0.753466351031451,0.406427221172023,0.593572778827977,0.0185168953125628,0.008344510718083,0.0123918862940446,0.00119970336404254,0.107975071926456,0.4856,2428,0.3828,0.1028,1914,514,0.78830313014827,0.21169686985173,0.0261497551818899,-0.00217034401450168,-0.049380994990503,0.0583198088887801,0.721621856896874,0.287375047150613
sorting_additive_bias,8,0,-0.1,score_low_bias,0.964632497323796,0.961634155925685,0.964083535067466,0.00244937914178101,0.1614,0.0044,0.2546,1,0,0.633935585231736,0.366064414768264,0.01,0.000768418610205212,0.0151559198686562,0.000112848540186942,-0.111924164379107,0.2502,1251,0.157,0.0932,785,466,0.627498001598721,0.372501998401279,0.00299834139811129,-0.000548962256330265,0.0097896848192687,0.0141778723199103,1,1
sorting_additive_bias,8,0,0.1,score_high_bias,0.964632497323796,0.948898866724595,0.964083535067466,0.0151846683428709,0.1614,0.5996,0.2546,0.269179452968646,0.730820547031354,0.633935585231736,0.366064414768264,0.01,0.000768418610205212,0.00650037047387303,0.000112848540186942,0.0880758356208925,0.345,1725,0.345,0,1725,0,1,0,0.015184668342871,0,-0.0440135314286115,0.0440135314286115,1,1
sorting_additive_bias,8,0.02,-0.1,score_low_bias,0.964632497323796,0.96160897767031,0.963279486662088,0.00167050899177801,0.1614,0.0044,0.2412,1,0,0.587064676616915,0.412935323383085,0.0103539089279181,0.00111528072509617,0.0152548154164283,0.000225837842347565,-0.110257132036275,0.2368,1184,0.1372,0.0996,686,498,0.579391891891892,0.420608108108108,0.00289820557766337,-0.00122769658588537,0.00705451432338682,0.017423573325797,0.969514879388595,0.631983685805497
sorting_additive_bias,8,0.02,0.1,score_high_bias,0.964632497323796,0.948519380274124,0.963279486662088,0.0147601063879639,0.1614,0.5996,0.2412,0.269179452968646,0.730820547031354,0.587064676616915,0.412935323383085,0.0103539089279181,0.00111528072509617,0.00659926602164515,0.000225837842347565,0.0897428679637247,0.3584,1792,0.3386,0.0198,1693,99,0.944754464285714,0.0552455357142857,0.0148854204637871,-0.000125314075823235,-0.0411833325557027,0.0418826298538235,0.969514879388595,0.765546332270867
sorting_additive_bias,8,0.05,-0.1,score_low_bias,0.964632497323796,0.961388589094521,0.961245937851708,-0.000142651242812319,0.1614,0.0044,0.2128,0.909090909090909,0.0909090909090909,0.465225563909774,0.534774436090226,0.0119317361241641,0.00278808120757307,0.0152627195967245,0.000643113298738733,-0.106403507210829,0.2084,1042,0.095,0.1134,475,567,0.455854126679463,0.544145873320538,0.00240999778696029,-0.00255264902977268,-0.000684506923284032,0.0238130845332676,0.885082234539289,0.330271463946218
sorting_additive_bias,8,0.05,0.1,score_high_bias,0.964632497323796,0.946167952171279,0.961245937851708,0.0150779856804293,0.1614,0.5996,0.2128,0.268512341561041,0.731487658438959,0.465225563909774,0.534774436090226,0.0119317361241641,0.00278808120757307,0.00660717020194128,0.000643113298738733,0.0935964927891714,0.3868,1934,0.3248,0.062,1624,310,0.83971044467425,0.16028955532575,0.0159029682494221,-0.000824982568992922,-0.0389813487084519,0.0432470290031413,0.885082234539289,0.440336018075097
sorting_additive_bias,8,0.08,-0.1,score_low_bias,0.964632497323796,0.961286676665545,0.961127809066045,-0.000158867599499457,0.1614,0.0044,0.1102,0.681818181818182,0.318181818181818,0.47005444646098,0.52994555353902,0.0142228310055652,0.00530891549481084,0.0156968655564407,0.000235601884941466,-0.0928662350001982,0.1058,529,0.0488,0.057,244,285,0.46124763705104,0.53875236294896,0.0014049442345446,-0.00156381183404401,-0.00150158411625157,0.0280600762626522,0.803515569196623,0.141485115448093
sorting_additive_bias,8,0.08,0.1,score_high_bias,0.964632497323796,0.942034381396813,0.961127809066045,0.0190934276692322,0.1614,0.5996,0.1102,0.25917278185457,0.74082721814543,0.47005444646098,0.52994555353902,0.0142228310055652,0.00530891549481084,0.00704131616165749,0.000235601884941466,0.107133764999802,0.4894,2447,0.3858,0.1036,1929,518,0.788312219043727,0.211687780956273,0.0209565080207235,-0.00186308035149126,-0.039013951101823,0.0466276836375454,0.803515569196623,0.339011809471304
sorting_additive_bias,8,0.12,-0.1,score_low_bias,0.964632497323796,0.96120487394524,0.961121202862621,-8.36710826195297e-05,0.1614,0.0044,0.0518,0.590909090909091,0.409090909090909,0.486486486486487,0.513513513513514,0.0185852141610451,0.008499496298588,0.0161052103379069,0.000518999084525108,-0.0779847660125834,0.0474,237,0.0226,0.0248,113,124,0.476793248945148,0.523206751054852,0.000693626748303937,-0.000777297830923558,-0.00176521271349411,0.0310321641187235,0.70798126070325,0.118300613530115
sorting_additive_bias,8,0.12,0.1,score_high_bias,0.964632497323796,0.936317151364267,0.961121202862621,0.0248040514983536,0.1614,0.5996,0.0518,0.244496330887258,0.755503669112742,0.486486486486487,0.513513513513514,0.0185852141610451,0.008499496298588,0.00744966094312372,0.000518999084525108,0.122015233987417,0.5478,2739,0.4264,0.1214,2132,607,0.778386272362176,0.221613727637824,0.0273267046387221,-0.00252265314036856,-0.0452793930236465,0.0544895176690227,0.70798126070325,0.276317006185543
sorting_additive_bias,9,0,-0.1,score_low_bias,0.965932642117405,0.962475414870177,0.96491674700659,0.0024413321364134,0.1612,0.0044,0.0552,1,0,1,0,0.01,0.00103845656441429,0.0106286000570959,0.000613912094881535,-0.0746183253262018,0.0508,254,0.0508,0,254,0,1,0,0.00244133213641341,0,0.0480577192207363,0.0480577192207363,1,1
sorting_additive_bias,9,0,0.1,score_high_bias,0.965932642117405,0.949801461052296,0.96491674700659,0.0151152859542945,0.1612,0.6048,0.0552,0.266534391534392,0.733465608465609,1,0,0.01,0.00103845656441429,0.0100311372555803,0.000613912094881535,0.125381674673798,0.5496,2748,0.4436,0.106,2218,530,0.807132459970888,0.192867540029112,0.0161311810651093,-0.00101589511081478,-0.0275023398003902,0.0311991924598327,1,1
sorting_additive_bias,9,0.02,-0.1,score_low_bias,0.965932642117405,0.96242196516328,0.964199215103172,0.00177724993989126,0.1612,0.0044,0.0412,1,0,0.961165048543689,0.0388349514563107,0.0103583651942522,0.00159564815957959,0.0107428444450691,0.000484041690189063,-0.0667236199631879,0.0368,184,0.0352,0.0016,176,8,0.956521739130435,0.0434782608695652,0.00178860883472785,-1.13588948365355e-05,0.0482948353231336,0.0489121665642497,0.96690525282021,0.59032767621506
sorting_additive_bias,9,0.02,0.1,score_high_bias,0.965932642117405,0.949452622986525,0.964199215103172,0.0147465921166464,0.1612,0.6048,0.0412,0.266534391534392,0.733465608465609,0.961165048543689,0.0388349514563107,0.0103583651942522,0.00159564815957959,0.0101453816435535,0.000484041690189063,0.133276380036812,0.5636,2818,0.442,0.1216,2210,608,0.784244144783535,0.215755855216466,0.0164686602360435,-0.00172206811939711,-0.0261649966583506,0.0322759552083759,0.96690525282021,0.827075944043081
sorting_additive_bias,9,0.05,-0.1,score_low_bias,0.965932642117405,0.962323606281605,0.963505837469189,0.00118223118758398,0.1612,0.0044,0.0718,0.954545454545455,0.0454545454545455,0.657381615598886,0.342618384401114,0.0119660510152683,0.00297282952918523,0.0116842519848643,0.00203971397736916,-0.0824192723560137,0.0674,337,0.043,0.0244,215,122,0.637982195845697,0.362017804154303,0.00161942461717286,-0.000437193429588839,0.0175405220709796,0.0305136208718353,0.885447813113913,0.278673078804327
sorting_additive_bias,9,0.05,0.1,score_high_bias,0.965932642117405,0.947110621250663,0.963505837469189,0.0163952162185254,0.1612,0.6048,0.0718,0.26521164021164,0.73478835978836,0.657381615598886,0.342618384401114,0.0119660510152683,0.00297282952918523,0.0110867891833487,0.00203971397736916,0.117580727643986,0.533,2665,0.4198,0.1132,2099,566,0.787617260787993,0.212382739212008,0.01837718915965,-0.00198197294112462,-0.0307602555694661,0.0381973022528605,0.885447813113913,0.496526550379038
sorting_additive_bias,9,0.08,-0.1,score_low_bias,0.965932642117405,0.962104854661957,0.96243657109695,0.000331716434992413,0.1612,0.0044,0.036,0.818181818181818,0.181818181818182,0.583333333333333,0.416666666666667,0.0143583250426952,0.00468032536014884,0.0110174092980763,0.000495773333249029,-0.0623803036361619,0.0316,158,0.0174,0.0142,87,71,0.550632911392405,0.449367088607595,0.000725146796352455,-0.000393430361360056,0.0104973555377341,0.0353980113200162,0.808738802109552,0.182498452139546
sorting_additive_bias,9,0.08,0.1,score_high_bias,0.965932642117405,0.942696536652355,0.96243657109695,0.0197400344445945,0.1612,0.6048,0.036,0.257936507936508,0.742063492063492,0.583333333333333,0.416666666666667,0.0143583250426952,0.00468032536014884,0.0104199464965607,0.000495773333249029,0.137619696363838,0.5688,2844,0.4338,0.135,2169,675,0.762658227848101,0.237341772151899,0.0227476624195072,-0.0030076279749128,-0.0347047019068116,0.045280046403692,0.808738802109552,0.412289103775456
sorting_additive_bias,9,0.12,-0.1,score_low_bias,0.965932642117405,0.962051460151017,0.962030155050522,-2.13051004945841e-05,0.1612,0.0044,0.0028,0.5,0.5,0.571428571428571,0.428571428571429,0.0183617104894058,0.00873215996707963,0.0116780562258377,0.000439676158088269,0.0112902825972899,0.0016,8,0.001,6e-04,5,3,0.625,0.375,1.07982994837361e-05,-3.21033999783954e-05,0.013315687809162,0.0268135621638322,0.715088229403529,0.238095238095238
sorting_additive_bias,9,0.12,0.1,score_high_bias,0.965932642117405,0.938027432392519,0.962030155050522,0.0240027226580034,0.1612,0.6048,0.0028,0.246031746031746,0.753968253968254,0.571428571428571,0.428571428571429,0.0183617104894058,0.00873215996707963,0.0110805934243221,0.000439676158088269,0.21129028259729,0.602,3010,0.4548,0.1472,2274,736,0.755481727574751,0.244518272425249,0.0277083263975875,-0.00370560373958414,-0.0398716323222648,0.0521826082012818,0.715088229403529,0.318131603483733
sorting_additive_bias,10,0,-0.1,score_low_bias,0.966616298926365,0.963268219224756,0.966122213253051,0.00285399402829445,0.1682,0.004,0.2576,1,0,0.652950310559006,0.347049689440994,0.01,0.000949275661816183,0.010448379545138,0.000655530449284599,-0.111388750162162,0.2536,1268,0.1642,0.0894,821,447,0.647476340694006,0.352523659305994,0.0033480797016087,-0.000494085673314254,0.0112539196699308,0.015150494380611,1,1
sorting_additive_bias,10,0,0.1,score_high_bias,0.966616298926365,0.950391673685542,0.966122213253051,0.0157305395675084,0.1682,0.6106,0.2576,0.275466754012447,0.724533245987553,0.652950310559006,0.347049689440994,0.01,0.000949275661816183,0.0104666309698775,0.000655530449284599,0.0886112498378382,0.353,1765,0.353,0,1765,0,1,0,0.0157305395675084,0,-0.0445624350354345,0.0445624350354345,1,1
sorting_additive_bias,10,0.02,-0.1,score_low_bias,0.966616298926365,0.963247508260383,0.965390144601206,0.00214263634082323,0.1682,0.004,0.0746,1,0,0.890080428954424,0.109919571045576,0.0103685453493037,0.000994960459931515,0.0108273238529793,0.00126277194603677,-0.0834847446627869,0.0706,353,0.0624,0.0082,312,41,0.88385269121813,0.11614730878187,0.00221304836410156,-7.04120232783165e-05,0.0303489566688844,0.03234363154929,0.965005383944215,0.664897128727133
sorting_additive_bias,10,0.02,0.1,score_high_bias,0.966616298926365,0.94992856543262,0.965390144601206,0.0154615791685867,0.1682,0.6106,0.0746,0.275466754012447,0.724533245987553,0.890080428954424,0.109919571045576,0.0103685453493037,0.000994960459931515,0.0108455752777187,0.00126277194603677,0.116515255337213,0.536,2680,0.4342,0.1018,2171,509,0.810074626865672,0.189925373134328,0.0166173214704671,-0.00115574230188037,-0.0288462297921394,0.0331587010678124,0.965005383944215,0.809624066010473
sorting_additive_bias,10,0.05,-0.1,score_low_bias,0.966616298926365,0.963081142239455,0.964062174354906,0.000981032115451197,0.1682,0.004,0.1452,0.95,0.05,0.571625344352617,0.428374655647383,0.0119225143337735,0.00261379445720943,0.0103344345647809,0.000341813410138474,-0.0976899621202802,0.1412,706,0.0792,0.062,396,310,0.560906515580737,0.439093484419263,0.00219071185615781,-0.00120967974070662,0.0069478195145269,0.0240820934622127,0.885469782330791,0.283958404537079
sorting_additive_bias,10,0.05,0.1,score_high_bias,0.966616298926365,0.947362744891016,0.964062174354906,0.0166994294638901,0.1682,0.6106,0.1452,0.274156567310842,0.725843432689158,0.571625344352617,0.428374655647383,0.0119225143337735,0.00261379445720943,0.0103526859895204,0.000341813410138474,0.10231003787972,0.4654,2327,0.381,0.0844,1905,422,0.818650623119897,0.181349376880103,0.0180339119560465,-0.00133448249215629,-0.0358818853972715,0.041616661899877,0.885469782330791,0.495728549818772
